activity_id,tenant_id,activity_type,activity_date,outcome,days_to_renewal
act_01724,ten_240,support_ticket,2024-05-07,positive,-118
act_01725,ten_241,email_sent,2024-06-07,negative,195
act_01726,ten_241,meeting_held,2024-04-10,positive,253
act_01727,ten_241,support_ticket,2024-05-17,positive,216
act_01728,ten_241,email_sent,2024-03-10,neutral,284
act_01729,ten_241,meeting_held,2024-01-27,neutral,327
act_01730,ten_242,call_completed,2024-02-15,neutral,43
act_01731,ten_242,support_ticket,2024-01-08,positive,81
act_01732,ten_242,meeting_held,2024-02-08,positive,50
act_01733,ten_243,email_sent,2024-01-11,no_response,47
act_01734,ten_243,email_sent,2024-06-25,neutral,-119
act_01735,ten_244,support_ticket,2024-03-07,neutral,191
act_01736,ten_244,qbr_completed,2024-02-01,neutral,226
act_01737,ten_244,support_ticket,2024-05-31,positive,106
act_01738,ten_244,qbr_completed,2024-03-14,neutral,184
act_01739,ten_244,meeting_held,2024-04-26,neutral,141
act_01740,ten_245,call_completed,2024-05-06,neutral,162
act_01741,ten_245,qbr_completed,2024-03-29,positive,200
act_01742,ten_245,email_sent,2024-05-31,negative,137
act_01743,ten_246,call_completed,2024-06-03,positive,119
act_01744,ten_246,email_sent,2024-04-23,neutral,160
act_01745,ten_246,qbr_completed,2024-03-01,positive,213
act_01746,ten_246,qbr_completed,2024-04-18,neutral,165
act_01747,ten_246,call_completed,2024-03-28,positive,186
act_01748,ten_246,support_ticket,2024-06-29,positive,93
act_01749,ten_246,qbr_completed,2024-03-29,no_response,185
act_01750,ten_246,support_ticket,2024-02-03,positive,240
act_01751,ten_246,qbr_completed,2024-04-21,neutral,162
act_01752,ten_246,qbr_completed,2024-06-21,no_response,101
act_01753,ten_246,meeting_held,2024-06-22,neutral,100
act_01754,ten_246,call_completed,2024-01-20,positive,254
act_01755,ten_246,qbr_completed,2024-03-25,neutral,189
act_01756,ten_246,qbr_completed,2024-05-02,negative,151
act_01757,ten_246,meeting_held,2024-03-25,positive,189
act_01758,ten_246,email_sent,2024-04-16,neutral,167
act_01759,ten_246,email_sent,2024-06-14,neutral,108
act_01760,ten_247,email_sent,2024-06-22,neutral,-46
act_01761,ten_247,qbr_completed,2024-05-16,positive,-9
act_01762,ten_247,call_completed,2024-04-21,positive,16
act_01763,ten_247,meeting_held,2024-03-24,positive,44
act_01764,ten_247,call_completed,2024-05-16,neutral,-9
act_01765,ten_247,call_completed,2024-01-20,neutral,108
act_01766,ten_247,meeting_held,2024-06-29,negative,-53
act_01767,ten_247,call_completed,2024-03-03,positive,65
act_01768,ten_247,meeting_held,2024-04-26,positive,11
act_01769,ten_248,meeting_held,2024-04-19,neutral,245
act_01770,ten_248,call_completed,2024-06-14,neutral,189
act_01771,ten_248,call_completed,2024-02-11,negative,313
act_01772,ten_248,call_completed,2024-05-25,neutral,209
act_01773,ten_248,qbr_completed,2024-06-27,negative,176
act_01774,ten_249,email_sent,2024-04-16,positive,173
act_01775,ten_249,meeting_held,2024-05-14,neutral,145
act_01776,ten_249,meeting_held,2024-04-24,neutral,165
act_01777,ten_249,email_sent,2024-02-03,neutral,246
act_01778,ten_249,meeting_held,2024-01-30,positive,250
act_01779,ten_250,call_completed,2024-02-14,positive,322
act_01780,ten_250,support_ticket,2024-04-29,neutral,247
act_01781,ten_250,email_sent,2024-05-28,negative,218
act_01782,ten_250,meeting_held,2024-01-19,neutral,348
act_01783,ten_250,email_sent,2024-06-07,neutral,208
act_01784,ten_250,call_completed,2024-02-25,no_response,311
act_01785,ten_251,meeting_held,2024-02-19,positive,90
act_01786,ten_252,email_sent,2024-06-04,positive,117
act_01787,ten_252,meeting_held,2024-01-24,neutral,249
act_01788,ten_252,support_ticket,2024-03-31,no_response,182
act_01789,ten_252,qbr_completed,2024-01-29,negative,244
act_01790,ten_253,email_sent,2024-06-11,neutral,187
act_01791,ten_253,qbr_completed,2024-06-01,neutral,197
act_01792,ten_254,email_sent,2024-04-11,neutral,143
act_01793,ten_254,qbr_completed,2024-01-12,no_response,233
act_01794,ten_254,meeting_held,2024-01-21,positive,224
act_01795,ten_254,support_ticket,2024-06-12,positive,81
act_01796,ten_254,qbr_completed,2024-02-17,no_response,197
act_01797,ten_254,email_sent,2024-05-29,no_response,95
act_01798,ten_254,meeting_held,2024-04-27,neutral,127
act_01799,ten_254,qbr_completed,2024-04-16,positive,138
act_01800,ten_254,call_completed,2024-03-30,negative,155
act_01801,ten_254,meeting_held,2024-01-30,positive,215
act_01802,ten_254,meeting_held,2024-02-05,positive,209
act_01803,ten_255,call_completed,2024-06-01,no_response,-106
act_01804,ten_255,email_sent,2024-03-04,neutral,-17
act_01805,ten_256,call_completed,2024-01-16,neutral,76
act_01806,ten_256,email_sent,2024-05-29,positive,-58
act_01807,ten_256,email_sent,2024-04-13,neutral,-12
act_01808,ten_256,qbr_completed,2024-01-30,neutral,62
act_01809,ten_256,qbr_completed,2024-05-16,positive,-45
act_01810,ten_256,email_sent,2024-04-21,neutral,-20
act_01811,ten_256,email_sent,2024-05-26,neutral,-55
act_01812,ten_256,email_sent,2024-03-28,neutral,4
act_01813,ten_256,support_ticket,2024-06-10,positive,-70
act_01814,ten_257,support_ticket,2024-03-14,positive,76
act_01815,ten_257,support_ticket,2024-02-04,positive,115
act_01816,ten_257,qbr_completed,2024-05-12,positive,17
act_01817,ten_257,meeting_held,2024-06-08,no_response,-10
act_01818,ten_257,email_sent,2024-06-29,negative,-31
act_01819,ten_257,qbr_completed,2024-02-05,positive,114
act_01820,ten_257,qbr_completed,2024-06-25,no_response,-27
act_01821,ten_257,qbr_completed,2024-06-14,positive,-16
act_01822,ten_258,qbr_completed,2024-02-20,negative,183
act_01823,ten_258,qbr_completed,2024-03-11,positive,163
act_01824,ten_258,meeting_held,2024-03-31,neutral,143
act_01825,ten_258,qbr_completed,2024-05-05,negative,108
act_01826,ten_258,qbr_completed,2024-03-14,positive,160
act_01827,ten_258,meeting_held,2024-06-03,neutral,79
act_01828,ten_258,support_ticket,2024-03-25,positive,149
act_01829,ten_258,qbr_completed,2024-01-12,neutral,222
act_01830,ten_259,support_ticket,2024-01-22,neutral,78
act_01831,ten_259,support_ticket,2024-01-19,negative,81
act_01832,ten_259,call_completed,2024-01-22,negative,78
act_01833,ten_259,meeting_held,2024-01-18,no_response,82
act_01834,ten_259,call_completed,2024-01-20,negative,80
act_01835,ten_259,support_ticket,2024-01-12,neutral,88
act_01836,ten_259,call_completed,2024-01-13,neutral,87
act_01837,ten_259,qbr_completed,2024-01-16,positive,84
act_01838,ten_259,qbr_completed,2024-01-07,no_response,93
act_01839,ten_259,qbr_completed,2024-01-06,neutral,94
act_01840,ten_259,qbr_completed,2024-01-11,neutral,89
act_01841,ten_259,email_sent,2024-01-07,negative,93
act_01842,ten_259,call_completed,2024-01-13,positive,87
act_01843,ten_259,meeting_held,2024-01-09,negative,91
act_01844,ten_259,call_completed,2024-01-17,no_response,83
act_01845,ten_259,support_ticket,2024-01-21,no_response,79
act_01846,ten_259,support_ticket,2024-01-07,neutral,93
act_01847,ten_259,email_sent,2024-01-12,neutral,88
act_01848,ten_259,call_completed,2024-01-03,no_response,97
act_01849,ten_260,meeting_held,2024-03-13,positive,80
act_01850,ten_260,meeting_held,2024-01-18,positive,135
act_01851,ten_260,call_completed,2024-06-15,positive,-14
act_01852,ten_260,email_sent,2024-02-28,neutral,94
act_01853,ten_261,call_completed,2024-04-06,neutral,-51
act_01854,ten_261,meeting_held,2024-02-13,neutral,2
act_01855,ten_261,support_ticket,2024-01-02,positive,44
act_01856,ten_261,meeting_held,2024-01-05,positive,41
act_01857,ten_261,meeting_held,2024-05-26,positive,-101
act_01858,ten_261,email_sent,2024-03-28,positive,-42
act_01859,ten_261,call_completed,2024-03-03,negative,-17
act_01860,ten_261,meeting_held,2024-05-01,positive,-76
act_01861,ten_261,email_sent,2024-03-17,positive,-31
act_01862,ten_261,meeting_held,2024-01-11,positive,35
act_01863,ten_261,qbr_completed,2024-01-23,neutral,23
act_01864,ten_261,support_ticket,2024-06-12,neutral,-118
act_01865,ten_261,meeting_held,2024-05-24,neutral,-99
act_01866,ten_261,email_sent,2024-06-22,positive,-128
act_01867,ten_261,support_ticket,2024-06-21,no_response,-127
act_01868,ten_261,call_completed,2024-04-14,positive,-59
act_01869,ten_261,qbr_completed,2024-02-22,positive,-7
act_01870,ten_261,meeting_held,2024-04-05,positive,-50
act_01871,ten_261,call_completed,2024-03-07,positive,-21
act_01872,ten_262,support_ticket,2024-04-01,positive,-87
act_01873,ten_262,email_sent,2024-05-13,positive,-129
act_01874,ten_262,support_ticket,2024-04-07,positive,-93
act_01875,ten_262,email_sent,2024-03-17,positive,-72
act_01876,ten_262,call_completed,2024-05-30,neutral,-146
act_01877,ten_262,call_completed,2024-05-14,negative,-130
act_01878,ten_263,email_sent,2024-03-29,positive,206
act_01879,ten_263,email_sent,2024-03-15,positive,220
act_01880,ten_263,qbr_completed,2024-05-14,positive,160
act_01881,ten_263,qbr_completed,2024-02-17,positive,247
act_01882,ten_263,meeting_held,2024-05-28,positive,146
act_01883,ten_263,call_completed,2024-01-30,positive,265
act_01884,ten_263,qbr_completed,2024-01-06,positive,289
act_01885,ten_263,email_sent,2024-02-16,no_response,248
act_01886,ten_263,email_sent,2024-02-16,neutral,248
act_01887,ten_263,email_sent,2024-03-04,positive,231
act_01888,ten_263,email_sent,2024-06-26,positive,117
act_01889,ten_263,email_sent,2024-04-28,positive,176
act_01890,ten_263,qbr_completed,2024-02-27,positive,237
act_01891,ten_263,email_sent,2024-04-17,negative,187
act_01892,ten_263,email_sent,2024-01-16,positive,279
act_01893,ten_264,email_sent,2024-03-25,neutral,-2
act_01894,ten_264,support_ticket,2024-04-17,negative,-25
act_01895,ten_264,qbr_completed,2024-04-14,neutral,-22
act_01896,ten_264,email_sent,2024-05-13,positive,-51
act_01897,ten_264,meeting_held,2024-06-02,no_response,-71
act_01898,ten_264,support_ticket,2024-06-21,positive,-90
act_01899,ten_264,call_completed,2024-06-16,positive,-85
act_01900,ten_265,call_completed,2024-06-04,positive,-86
act_01901,ten_265,email_sent,2024-06-02,neutral,-84
act_01902,ten_266,call_completed,2024-03-07,neutral,176
act_01903,ten_266,email_sent,2024-06-02,positive,89
act_01904,ten_266,support_ticket,2024-05-25,no_response,97
act_01905,ten_266,meeting_held,2024-04-12,neutral,140
act_01906,ten_266,email_sent,2024-02-14,neutral,198
act_01907,ten_266,meeting_held,2024-05-13,positive,109
act_01908,ten_266,email_sent,2024-06-22,neutral,69
act_01909,ten_267,call_completed,2024-03-11,neutral,116
act_01910,ten_267,email_sent,2024-05-23,positive,43
act_01911,ten_267,meeting_held,2024-01-10,neutral,177
act_01912,ten_267,call_completed,2024-01-05,neutral,182
act_01913,ten_267,support_ticket,2024-02-06,positive,150
act_01914,ten_267,meeting_held,2024-01-22,positive,165
act_01915,ten_268,email_sent,2024-03-17,positive,92
act_01916,ten_268,qbr_completed,2024-02-14,neutral,124
act_01917,ten_268,call_completed,2024-05-06,no_response,42
act_01918,ten_268,meeting_held,2024-01-17,no_response,152
act_01919,ten_268,support_ticket,2024-01-14,positive,155
act_01920,ten_268,email_sent,2024-05-11,positive,37
act_01921,ten_268,support_ticket,2024-02-14,positive,124
act_01922,ten_268,meeting_held,2024-05-24,negative,24
act_01923,ten_268,meeting_held,2024-03-04,positive,105
act_01924,ten_268,email_sent,2024-01-11,neutral,158
act_01925,ten_269,meeting_held,2024-05-30,positive,112
act_01926,ten_269,qbr_completed,2024-01-23,positive,240
act_01927,ten_269,email_sent,2024-06-17,positive,94
act_01928,ten_269,meeting_held,2024-01-12,positive,251
act_01929,ten_269,email_sent,2024-03-21,positive,182
act_01930,ten_269,support_ticket,2024-04-27,neutral,145
act_01931,ten_269,email_sent,2024-03-24,neutral,179
act_01932,ten_269,email_sent,2024-02-16,positive,216
act_01933,ten_270,meeting_held,2024-05-15,positive,102
act_01934,ten_270,meeting_held,2024-06-15,no_response,71
act_01935,ten_270,support_ticket,2024-06-25,neutral,61
act_01936,ten_270,support_ticket,2024-01-22,negative,216
act_01937,ten_270,qbr_completed,2024-06-03,neutral,83
act_01938,ten_270,call_completed,2024-04-02,positive,145
act_01939,ten_270,call_completed,2024-06-17,positive,69
act_01940,ten_270,support_ticket,2024-05-10,neutral,107
act_01941,ten_270,email_sent,2024-06-25,neutral,61
act_01942,ten_270,qbr_completed,2024-06-20,neutral,66
act_01943,ten_270,qbr_completed,2024-04-08,positive,139
act_01944,ten_271,meeting_held,2024-06-12,neutral,-51
act_01945,ten_271,qbr_completed,2024-02-16,neutral,66
act_01946,ten_271,meeting_held,2024-06-19,positive,-58
act_01947,ten_271,qbr_completed,2024-04-23,neutral,-1
act_01948,ten_272,meeting_held,2024-04-16,positive,-70
act_01949,ten_272,call_completed,2024-02-12,neutral,-6
act_01950,ten_272,call_completed,2024-04-12,neutral,-66
act_01951,ten_272,meeting_held,2024-04-30,neutral,-84
act_01952,ten_272,qbr_completed,2024-02-12,neutral,-6
act_01953,ten_272,qbr_completed,2024-01-27,positive,10
act_01954,ten_272,qbr_completed,2024-01-07,positive,30
act_01955,ten_273,meeting_held,2024-03-27,positive,243
act_01956,ten_273,qbr_completed,2024-04-06,negative,233
act_01957,ten_273,call_completed,2024-04-05,positive,234
act_01958,ten_273,qbr_completed,2024-05-25,positive,184
act_01959,ten_274,meeting_held,2024-02-07,positive,157
act_01960,ten_274,meeting_held,2024-06-13,neutral,30
act_01961,ten_274,call_completed,2024-03-15,neutral,120
act_01962,ten_274,support_ticket,2024-02-05,positive,159
act_01963,ten_274,qbr_completed,2024-06-20,positive,23
act_01964,ten_274,support_ticket,2024-03-12,neutral,123
act_01965,ten_275,call_completed,2024-01-05,neutral,198
act_01966,ten_275,qbr_completed,2024-01-12,no_response,191
act_01967,ten_275,call_completed,2024-04-21,positive,91
act_01968,ten_276,qbr_completed,2024-05-11,positive,148
act_01969,ten_276,call_completed,2024-05-29,positive,130
act_01970,ten_276,email_sent,2024-05-24,negative,135
act_01971,ten_276,call_completed,2024-03-28,neutral,192
act_01972,ten_276,support_ticket,2024-03-06,positive,214
act_01973,ten_276,qbr_completed,2024-01-25,positive,255
act_01974,ten_277,support_ticket,2024-06-15,negative,-69
act_01975,ten_277,call_completed,2024-04-27,no_response,-20
act_01976,ten_277,qbr_completed,2024-02-10,neutral,57
act_01977,ten_277,qbr_completed,2024-03-18,neutral,20
act_01978,ten_277,qbr_completed,2024-04-26,neutral,-19
act_01979,ten_277,qbr_completed,2024-01-29,neutral,69
act_01980,ten_278,support_ticket,2024-01-28,neutral,-18
act_01981,ten_278,support_ticket,2024-06-26,neutral,-168
act_01982,ten_278,support_ticket,2024-03-25,no_response,-75
act_01983,ten_279,meeting_held,2024-04-11,neutral,-76
act_01984,ten_279,qbr_completed,2024-02-10,positive,-15
act_01985,ten_279,support_ticket,2024-05-29,positive,-124
act_01986,ten_279,meeting_held,2024-05-11,neutral,-106
act_01987,ten_279,email_sent,2024-01-06,positive,20
act_01988,ten_279,email_sent,2024-04-03,no_response,-68
act_01989,ten_279,call_completed,2024-03-04,positive,-38
act_01990,ten_280,meeting_held,2024-01-04,negative,26
act_01991,ten_280,qbr_completed,2024-01-05,negative,25
act_01992,ten_280,qbr_completed,2024-01-02,no_response,28
act_01993,ten_280,email_sent,2024-01-02,no_response,28
act_01994,ten_280,call_completed,2024-01-06,negative,24
act_01995,ten_280,qbr_completed,2024-01-03,no_response,27
act_01996,ten_280,call_completed,2024-01-02,no_response,28
act_01997,ten_280,email_sent,2024-01-03,positive,27
act_01998,ten_281,support_ticket,2024-03-06,negative,100
act_01999,ten_281,qbr_completed,2024-05-03,positive,42
act_02000,ten_281,support_ticket,2024-01-10,no_response,156
act_02001,ten_281,call_completed,2024-05-13,neutral,32
act_02002,ten_281,support_ticket,2024-03-29,neutral,77
act_02003,ten_281,call_completed,2024-01-29,no_response,137
act_02004,ten_281,call_completed,2024-02-22,positive,113
act_02005,ten_281,meeting_held,2024-05-29,neutral,16
act_02006,ten_281,support_ticket,2024-01-06,no_response,160
act_02007,ten_281,support_ticket,2024-03-22,neutral,84
act_02008,ten_281,call_completed,2024-06-16,positive,-2
act_02009,ten_282,call_completed,2024-03-03,negative,224
act_02010,ten_282,support_ticket,2024-06-18,negative,117
act_02011,ten_282,qbr_completed,2024-03-22,no_response,205
act_02012,ten_282,qbr_completed,2024-03-12,negative,215
act_02013,ten_282,meeting_held,2024-03-31,no_response,196
act_02014,ten_282,qbr_completed,2024-03-09,neutral,218
act_02015,ten_282,call_completed,2024-05-20,positive,146
act_02016,ten_283,email_sent,2024-06-04,negative,22
act_02017,ten_283,support_ticket,2024-02-03,neutral,144
act_02018,ten_283,email_sent,2024-03-21,negative,97
act_02019,ten_283,call_completed,2024-02-04,negative,143
act_02020,ten_283,qbr_completed,2024-05-20,no_response,37
act_02021,ten_283,meeting_held,2024-02-13,positive,134
act_02022,ten_283,qbr_completed,2024-03-14,neutral,104
act_02023,ten_283,qbr_completed,2024-05-23,negative,34
act_02024,ten_283,support_ticket,2024-03-11,negative,107
act_02025,ten_283,support_ticket,2024-02-14,positive,133
act_02026,ten_283,qbr_completed,2024-01-10,neutral,168
act_02027,ten_283,email_sent,2024-05-16,neutral,41
act_02028,ten_284,call_completed,2024-01-31,neutral,246
act_02029,ten_285,call_completed,2024-02-16,positive,242
act_02030,ten_285,meeting_held,2024-03-27,positive,202
act_02031,ten_285,qbr_completed,2024-03-05,neutral,224
act_02032,ten_285,call_completed,2024-05-31,neutral,137
act_02033,ten_285,email_sent,2024-02-13,neutral,245
act_02034,ten_285,qbr_completed,2024-04-28,positive,170
act_02035,ten_285,call_completed,2024-02-11,neutral,247
act_02036,ten_285,support_ticket,2024-04-14,neutral,184
act_02037,ten_285,meeting_held,2024-02-24,neutral,234
act_02038,ten_285,email_sent,2024-01-16,neutral,273
act_02039,ten_285,email_sent,2024-04-22,neutral,176
act_02040,ten_285,email_sent,2024-05-08,positive,160
act_02041,ten_285,email_sent,2024-04-30,positive,168
act_02042,ten_285,email_sent,2024-06-06,no_response,131
act_02043,ten_285,email_sent,2024-02-03,no_response,255
act_02044,ten_285,support_ticket,2024-03-18,neutral,211
act_02045,ten_286,call_completed,2024-01-16,neutral,155
act_02046,ten_286,qbr_completed,2024-06-25,positive,-6
act_02047,ten_286,call_completed,2024-01-02,positive,169
act_02048,ten_286,qbr_completed,2024-05-26,positive,24
act_02049,ten_286,email_sent,2024-06-19,no_response,0
act_02050,ten_286,qbr_completed,2024-06-27,positive,-8
act_02051,ten_287,call_completed,2024-03-25,positive,-57
act_02052,ten_287,meeting_held,2024-06-06,neutral,-130
act_02053,ten_287,email_sent,2024-03-13,positive,-45
act_02054,ten_287,support_ticket,2024-04-15,neutral,-78
act_02055,ten_287,qbr_completed,2024-04-11,no_response,-74
act_02056,ten_287,call_completed,2024-06-15,positive,-139
act_02057,ten_287,support_ticket,2024-06-29,neutral,-153
act_02058,ten_288,qbr_completed,2024-01-27,negative,318
act_02059,ten_288,qbr_completed,2024-07-14,neutral,149
act_02060,ten_288,email_sent,2024-01-04,no_response,341
act_02061,ten_288,email_sent,2024-03-11,no_response,274
act_02062,ten_288,call_completed,2024-08-22,negative,110
act_02063,ten_288,qbr_completed,2024-06-08,negative,185
act_02064,ten_288,meeting_held,2024-06-20,neutral,173
act_02065,ten_288,support_ticket,2024-08-01,neutral,131
act_02066,ten_288,meeting_held,2024-02-29,positive,285
act_02067,ten_288,email_sent,2024-04-30,no_response,224
act_02068,ten_288,support_ticket,2024-06-15,negative,178
act_02069,ten_288,qbr_completed,2024-06-01,negative,192
act_02070,ten_288,email_sent,2024-05-18,positive,206
act_02071,ten_289,support_ticket,2024-06-27,positive,-117
act_02072,ten_289,email_sent,2024-05-31,positive,-90
act_02073,ten_289,qbr_completed,2024-01-10,negative,52
act_02074,ten_289,call_completed,2024-02-04,negative,27
act_02075,ten_289,meeting_held,2024-03-02,neutral,0
act_02076,ten_290,meeting_held,2024-02-18,neutral,117
act_02077,ten_290,qbr_completed,2024-01-22,neutral,144
act_02078,ten_291,call_completed,2024-05-26,no_response,109
act_02079,ten_291,support_ticket,2024-02-07,positive,218
act_02080,ten_291,email_sent,2024-05-22,positive,113
act_02081,ten_291,meeting_held,2024-03-07,positive,189
act_02082,ten_291,qbr_completed,2024-02-12,neutral,213
act_02083,ten_291,support_ticket,2024-05-06,positive,129
act_02084,ten_292,support_ticket,2024-02-27,negative,155
act_02085,ten_292,call_completed,2024-04-11,positive,111
act_02086,ten_292,email_sent,2024-05-02,positive,90
act_02087,ten_292,meeting_held,2024-02-03,neutral,179
act_02088,ten_292,meeting_held,2024-01-03,negative,210
act_02089,ten_292,meeting_held,2024-02-16,neutral,166
act_02090,ten_292,email_sent,2024-02-09,neutral,173
act_02091,ten_292,email_sent,2024-06-11,neutral,50
act_02092,ten_292,qbr_completed,2024-05-19,neutral,73
act_02093,ten_292,qbr_completed,2024-06-21,positive,40
act_02094,ten_292,call_completed,2024-06-14,neutral,47
act_02095,ten_293,meeting_held,2024-03-11,neutral,227
act_02096,ten_293,qbr_completed,2024-03-01,no_response,237
act_02097,ten_293,email_sent,2024-02-02,no_response,265
act_02098,ten_294,email_sent,2024-06-06,positive,-31
act_02099,ten_294,call_completed,2024-06-03,neutral,-28
act_02100,ten_294,email_sent,2024-02-10,positive,86
act_02101,ten_294,email_sent,2024-02-29,neutral,67
act_02102,ten_294,call_completed,2024-04-20,neutral,16
act_02103,ten_295,email_sent,2024-03-28,positive,165
act_02104,ten_295,call_completed,2024-06-29,positive,72
act_02105,ten_295,qbr_completed,2024-06-30,no_response,71
act_02106,ten_295,call_completed,2024-01-29,neutral,224
act_02107,ten_295,qbr_completed,2024-03-15,positive,178
act_02108,ten_295,meeting_held,2024-03-17,positive,176
act_02109,ten_295,meeting_held,2024-06-14,negative,87
act_02110,ten_295,qbr_completed,2024-04-05,neutral,157
act_02111,ten_295,call_completed,2024-03-22,neutral,171
act_02112,ten_295,call_completed,2024-06-14,neutral,87
act_02113,ten_295,call_completed,2024-01-08,no_response,245
act_02114,ten_295,call_completed,2024-05-14,no_response,118
act_02115,ten_295,email_sent,2024-04-14,no_response,148
act_02116,ten_295,meeting_held,2024-05-07,neutral,125
act_02117,ten_295,support_ticket,2024-06-22,neutral,79
act_02118,ten_295,qbr_completed,2024-06-13,positive,88
act_02119,ten_296,email_sent,2024-01-21,negative,309
act_02120,ten_296,support_ticket,2024-04-10,neutral,229
act_02121,ten_297,email_sent,2024-01-10,positive,314
act_02122,ten_297,qbr_completed,2024-05-21,neutral,182
act_02123,ten_297,qbr_completed,2024-03-15,neutral,249
act_02124,ten_297,call_completed,2024-05-03,neutral,200
act_02125,ten_297,email_sent,2024-05-05,negative,198
act_02126,ten_297,email_sent,2024-03-31,positive,233
act_02127,ten_297,call_completed,2024-06-20,neutral,152
act_02128,ten_298,email_sent,2024-03-16,positive,267
act_02129,ten_298,email_sent,2024-04-20,neutral,232
act_02130,ten_298,call_completed,2024-04-08,positive,244
act_02131,ten_298,meeting_held,2024-04-03,neutral,249
act_02132,ten_298,support_ticket,2024-04-05,neutral,247
act_02133,ten_298,call_completed,2024-05-13,neutral,209
act_02134,ten_299,support_ticket,2024-06-06,neutral,-150
act_02135,ten_299,email_sent,2024-02-15,neutral,-38
act_02136,ten_299,qbr_completed,2024-01-15,neutral,-7
act_02137,ten_299,support_ticket,2024-05-18,no_response,-131
act_02138,ten_299,meeting_held,2024-05-18,neutral,-131
act_02139,ten_300,support_ticket,2024-04-21,negative,235
act_02140,ten_300,call_completed,2024-05-16,positive,210
act_02141,ten_300,call_completed,2024-06-23,neutral,172
act_02142,ten_300,meeting_held,2024-02-01,negative,315
act_02143,ten_300,meeting_held,2024-02-03,positive,313
act_02144,ten_300,support_ticket,2024-01-18,positive,329
act_02145,ten_301,meeting_held,2024-05-19,no_response,179
act_02146,ten_301,email_sent,2024-01-26,neutral,293
act_02147,ten_301,meeting_held,2024-03-24,positive,235
act_02148,ten_301,qbr_completed,2024-05-02,neutral,196
act_02149,ten_301,support_ticket,2024-06-11,positive,156
act_02150,ten_301,email_sent,2024-05-19,neutral,179
act_02151,ten_302,meeting_held,2024-05-19,negative,97
act_02152,ten_302,qbr_completed,2024-01-13,neutral,224
act_02153,ten_302,email_sent,2024-04-16,neutral,130
act_02154,ten_302,call_completed,2024-06-01,negative,84
act_02155,ten_302,email_sent,2024-06-02,positive,83
act_02156,ten_302,call_completed,2024-01-20,neutral,217
act_02157,ten_303,meeting_held,2024-01-03,no_response,15
act_02158,ten_303,email_sent,2024-01-03,negative,15
act_02159,ten_303,email_sent,2024-01-04,negative,14
act_02160,ten_303,call_completed,2024-01-02,no_response,16
act_02161,ten_304,meeting_held,2024-01-25,positive,19
act_02162,ten_304,meeting_held,2024-02-22,positive,-9
act_02163,ten_304,meeting_held,2024-05-09,no_response,-86
act_02164,ten_304,email_sent,2024-02-29,positive,-16
act_02165,ten_304,call_completed,2024-05-15,positive,-92
act_02166,ten_304,support_ticket,2024-04-18,negative,-65
act_02167,ten_304,call_completed,2024-01-21,positive,23
act_02168,ten_304,call_completed,2024-05-12,neutral,-89
act_02169,ten_304,email_sent,2024-01-22,positive,22
act_02170,ten_305,qbr_completed,2024-03-20,no_response,-30
act_02171,ten_305,meeting_held,2024-02-25,neutral,-6
act_02172,ten_305,email_sent,2024-05-17,positive,-88
act_02173,ten_305,meeting_held,2024-06-02,no_response,-104
act_02174,ten_305,qbr_completed,2024-02-29,positive,-10
act_02175,ten_306,qbr_completed,2024-06-07,neutral,193
act_02176,ten_306,qbr_completed,2024-01-14,positive,338
act_02177,ten_306,email_sent,2024-03-12,positive,280
act_02178,ten_306,qbr_completed,2024-05-11,positive,220
act_02179,ten_307,email_sent,2024-04-22,neutral,-38
act_02180,ten_307,email_sent,2024-05-14,positive,-60
act_02181,ten_307,qbr_completed,2024-02-22,neutral,22
act_02182,ten_307,qbr_completed,2024-06-17,neutral,-94
act_02183,ten_307,email_sent,2024-04-11,positive,-27
act_02184,ten_308,email_sent,2024-03-03,negative,138
act_02185,ten_308,email_sent,2024-04-07,negative,103
act_02186,ten_308,qbr_completed,2024-05-02,negative,78
act_02187,ten_308,call_completed,2024-05-22,positive,58
act_02188,ten_308,email_sent,2024-03-21,positive,120
act_02189,ten_308,email_sent,2024-06-27,no_response,22
act_02190,ten_309,email_sent,2024-01-09,no_response,33
act_02191,ten_309,qbr_completed,2024-01-11,no_response,31
act_02192,ten_309,qbr_completed,2024-01-13,negative,29
act_02193,ten_309,meeting_held,2024-01-27,no_response,15
act_02194,ten_309,meeting_held,2024-01-03,neutral,39
act_02195,ten_309,qbr_completed,2024-01-04,no_response,38
act_02196,ten_309,email_sent,2024-01-05,neutral,37
act_02197,ten_309,call_completed,2024-01-10,no_response,32
act_02198,ten_309,call_completed,2024-01-06,negative,36
act_02199,ten_309,qbr_completed,2024-01-11,neutral,31
act_02200,ten_310,meeting_held,2024-02-03,negative,277
act_02201,ten_310,call_completed,2024-05-13,negative,177
act_02202,ten_311,meeting_held,2024-03-07,neutral,51
act_02203,ten_311,meeting_held,2024-06-17,neutral,-51
act_02204,ten_311,support_ticket,2024-01-21,positive,97
act_02205,ten_311,email_sent,2024-06-19,neutral,-53
act_02206,ten_311,email_sent,2024-05-03,positive,-6
act_02207,ten_311,meeting_held,2024-03-09,positive,49
act_02208,ten_311,call_completed,2024-01-27,positive,91
act_02209,ten_311,call_completed,2024-05-22,neutral,-25
act_02210,ten_312,email_sent,2024-04-06,positive,31
act_02211,ten_312,call_completed,2024-03-03,negative,65
act_02212,ten_312,support_ticket,2024-06-07,positive,-31
act_02213,ten_312,qbr_completed,2024-01-24,negative,104
